        5	2019-05-28 16:06:07	1	0	1	0
        5	2019-05-28 16:06:33	1	1	1	0
        5	2019-05-28 16:06:41	1	1	1	0
        2	2019-05-28 16:31:35	1	1	1	0
        6	2019-05-28 17:13:07	1	1	1	0
        3	2019-05-28 17:19:27	1	1	1	0
        4	2019-05-28 17:21:43	1	1	1	0
        9	2019-05-28 17:33:22	1	1	1	0
        8	2019-05-28 18:01:53	1	1	1	0
        7	2019-05-28 18:02:01	1	1	1	0
        5	2019-05-29 09:06:05	1	0	1	0
        6	2019-05-29 09:42:46	1	0	1	0
        3	2019-05-29 09:47:18	1	0	1	0
        7	2019-05-29 10:25:39	1	0	1	0
        4	2019-05-29 10:36:30	1	0	1	0
        8	2019-05-29 10:49:06	1	0	1	0
        9	2019-05-29 10:51:06	1	0	1	0
        5	2019-05-29 16:28:35	1	0	1	0
        3	2019-05-29 16:57:08	1	0	1	0
        3	2019-05-29 16:57:14	1	1	1	0
        4	2019-05-29 16:58:44	1	1	1	0
        9	2019-05-29 17:04:57	1	1	1	0
        8	2019-05-29 17:22:07	1	1	1	0
        6	2019-05-29 17:37:37	1	1	1	0
        7	2019-05-29 17:41:20	1	1	1	0
        5	2019-05-30 09:24:54	1	0	1	0
        3	2019-05-30 09:42:12	1	0	1	0
        2	2019-05-30 09:52:28	1	0	1	0
        6	2019-05-30 10:08:19	1	0	1	0
        9	2019-05-30 10:50:36	1	0	1	0
        4	2019-05-30 10:54:45	1	0	1	0
        8	2019-05-30 11:08:22	1	0	1	0
        7	2019-05-30 11:42:53	1	0	1	0
        8	2019-05-30 15:48:29	1	1	1	0
        3	2019-05-30 17:52:47	1	1	1	0
        5	2019-06-01 09:15:47	1	0	1	0
        2	2019-06-01 10:10:06	1	0	1	0
        6	2019-06-01 10:33:04	1	0	1	0
        7	2019-06-01 10:37:20	1	0	1	0
        4	2019-06-01 10:39:21	1	0	1	0
        9	2019-06-01 10:42:53	1	0	1	0
        3	2019-06-01 10:45:02	1	0	1	0
        8	2019-06-01 12:00:37	1	0	1	0
        2	2019-06-01 17:04:03	1	1	1	0
        9	2019-06-01 17:05:52	1	1	1	0
        5	2019-06-01 17:06:00	1	1	1	0
        8	2019-06-01 17:13:35	1	1	1	0
        6	2019-06-01 17:21:47	1	1	1	0
        4	2019-06-01 17:24:06	1	1	1	0
        7	2019-06-01 17:35:31	1	1	1	0
        3	2019-06-01 17:39:13	1	1	1	0
        5	2019-06-02 09:17:08	1	0	1	0
        2	2019-06-02 10:21:08	1	0	1	0
        8	2019-06-02 10:23:01	1	0	1	0
        7	2019-06-02 10:29:44	1	0	1	0
        6	2019-06-02 10:36:35	1	0	1	0
        4	2019-06-02 10:38:57	1	0	1	0
        9	2019-06-02 11:01:44	1	0	1	0
        3	2019-06-02 11:53:50	1	0	1	0
        2	2019-06-02 14:44:06	1	1	1	0
        5	2019-06-02 16:36:21	1	0	1	0
        9	2019-06-02 16:41:37	1	1	1	0
        8	2019-06-02 16:44:49	1	1	1	0
        3	2019-06-02 16:45:58	1	1	1	0
        7	2019-06-02 16:47:30	1	1	1	0
        4	2019-06-02 16:53:56	1	1	1	0
        6	2019-06-02 16:54:03	1	1	1	0
        5	2019-06-08 08:42:40	1	0	1	0
        2	2019-06-08 08:58:26	1	0	1	0
        6	2019-06-08 09:05:08	1	0	1	0
        4	2019-06-08 09:20:20	1	0	1	0
        3	2019-06-08 09:33:50	1	0	1	0
        8	2019-06-08 10:18:54	1	0	1	0
        7	2019-06-08 10:28:46	1	0	1	0
        1	2019-06-08 16:45:10	1	0	1	0
        1	2019-06-08 16:45:13	1	0	1	0
        1	2019-06-08 16:46:33	1	0	1	0
       11	2019-06-08 16:46:43	1	0	1	0
       11	2019-06-08 16:46:57	1	1	1	0
        5	2019-06-08 16:52:18	1	1	1	0
        6	2019-06-08 17:10:30	1	1	1	0
        4	2019-06-08 17:19:25	1	1	1	0
        2	2019-06-08 17:29:56	1	1	1	0
        3	2019-06-08 17:40:28	1	1	1	0
        8	2019-06-08 17:40:32	1	1	1	0
        7	2019-06-08 18:24:17	1	1	1	0
       11	2019-06-09 08:40:21	1	0	1	0
        5	2019-06-09 08:59:47	1	0	1	0
        6	2019-06-09 09:05:15	1	0	1	0
        2	2019-06-09 09:07:31	1	0	1	0
        7	2019-06-09 09:41:50	1	0	1	0
        8	2019-06-09 09:50:23	1	0	1	0
        4	2019-06-09 09:53:59	1	0	1	0
        3	2019-06-09 09:59:13	1	0	1	0
       11	2019-06-09 16:53:04	1	1	1	0
        5	2019-06-09 17:09:05	1	1	1	0
        6	2019-06-09 17:09:12	1	1	1	0
        2	2019-06-09 17:09:32	1	1	1	0
        7	2019-06-09 17:09:37	1	1	1	0
        4	2019-06-09 17:09:47	1	1	1	0
        3	2019-06-09 17:10:43	1	1	1	0
        8	2019-06-09 17:22:05	1	1	1	0
        5	2019-06-10 08:45:06	1	0	1	0
       11	2019-06-10 08:45:09	1	0	1	0
        2	2019-06-10 09:09:05	1	0	1	0
        6	2019-06-10 09:22:03	1	0	1	0
        4	2019-06-10 09:25:09	1	0	1	0
        7	2019-06-10 09:26:47	1	0	1	0
        3	2019-06-10 09:31:10	1	0	1	0
        8	2019-06-10 10:48:41	1	0	1	0
        4	2019-06-10 17:02:51	1	1	1	0
        2	2019-06-10 17:05:14	1	1	1	0
        5	2019-06-10 17:06:35	1	1	1	0
        3	2019-06-10 17:13:09	1	1	1	0
        6	2019-06-10 17:23:27	1	1	1	0
        7	2019-06-10 17:26:40	1	1	1	0
        8	2019-06-10 18:12:55	1	1	1	0
        5	2019-06-11 08:26:20	1	0	1	0
       11	2019-06-11 09:02:22	1	0	1	0
        2	2019-06-11 09:14:06	1	0	1	0
        6	2019-06-11 09:18:08	1	0	1	0
        7	2019-06-11 09:19:21	1	0	1	0
        3	2019-06-11 09:49:22	1	0	1	0
        4	2019-06-11 09:53:04	1	0	1	0
        8	2019-06-11 10:18:35	1	0	1	0
        2	2019-06-11 17:10:12	1	1	1	0
        8	2019-06-11 17:31:15	1	1	1	0
        3	2019-06-11 17:40:50	1	1	1	0
        5	2019-06-11 17:42:27	1	0	1	0
        6	2019-06-11 17:43:54	1	1	1	0
        4	2019-06-11 18:05:02	1	1	1	0
        7	2019-06-11 19:36:46	1	1	1	0
        5	2019-06-12 07:59:45	1	0	1	0
       11	2019-06-12 08:57:08	1	0	1	0
        4	2019-06-12 09:12:02	1	0	1	0
        2	2019-06-12 09:16:00	1	0	1	0
        6	2019-06-12 09:20:32	1	0	1	0
        7	2019-06-12 09:37:27	1	0	1	0
        3	2019-06-12 09:49:42	1	0	1	0
        8	2019-06-12 09:56:59	1	0	1	0
        5	2019-06-12 16:18:03	1	1	1	0
       11	2019-06-12 16:56:16	1	1	1	0
        4	2019-06-12 16:57:55	1	1	1	0
        3	2019-06-12 17:05:14	1	1	1	0
        2	2019-06-12 17:08:19	1	1	1	0
        6	2019-06-12 17:14:43	1	1	1	0
        7	2019-06-12 17:35:02	1	1	1	0
        8	2019-06-12 17:48:27	1	1	1	0
        8	2019-06-12 17:50:49	1	1	1	0
        5	2019-06-13 07:56:55	1	0	1	0
       11	2019-06-13 08:39:23	1	0	1	0
        2	2019-06-13 09:06:14	1	0	1	0
        6	2019-06-13 09:15:04	1	0	1	0
        4	2019-06-13 09:26:07	1	0	1	0
        7	2019-06-13 09:45:30	1	0	1	0
        3	2019-06-13 09:49:46	1	0	1	0
        8	2019-06-13 10:33:24	1	0	1	0
        2	2019-06-13 16:30:45	1	1	1	0
        5	2019-06-13 17:10:31	1	0	1	0
        5	2019-06-13 17:10:35	1	1	1	0
        3	2019-06-13 17:12:12	1	1	1	0
        4	2019-06-13 17:17:47	1	1	1	0
        8	2019-06-13 17:43:13	1	1	1	0
       11	2019-06-13 17:46:29	1	0	1	0
       11	2019-06-13 17:46:35	1	1	1	0
       11	2019-06-13 17:46:41	1	1	1	0
        6	2019-06-13 18:03:12	1	0	1	0
        7	2019-06-13 19:50:06	1	1	1	0
        5	2019-06-15 08:00:35	1	0	1	0
       11	2019-06-15 09:02:04	1	0	1	0
        2	2019-06-15 09:08:20	1	0	1	0
        6	2019-06-15 09:16:39	1	0	1	0
        4	2019-06-15 09:50:24	1	0	1	0
        3	2019-06-15 09:50:29	1	0	1	0
        7	2019-06-15 09:56:08	1	0	1	0
        8	2019-06-15 10:17:42	1	0	1	0
        2	2019-06-15 16:38:36	1	1	1	0
        8	2019-06-15 16:45:25	1	1	1	0
       11	2019-06-15 16:58:48	1	1	1	0
        6	2019-06-15 17:15:48	1	0	1	0
        4	2019-06-15 18:06:00	1	1	1	0
        7	2019-06-15 18:35:12	1	1	1	0
        3	2019-06-15 18:37:07	1	1	1	0
        5	2019-06-15 18:37:10	1	1	1	0
        5	2019-06-17 08:15:48	1	0	1	0
       11	2019-06-17 08:54:01	1	0	1	0
        2	2019-06-17 08:55:08	1	0	1	0
        7	2019-06-17 08:56:20	1	0	1	0
        3	2019-06-17 09:07:05	1	0	1	0
        8	2019-06-17 09:20:22	1	0	1	0
        6	2019-06-17 09:25:02	1	0	1	0
        4	2019-06-17 09:30:47	1	0	1	0
        9	2019-06-17 10:25:50	1	0	1	0
       11	2019-06-17 14:25:42	1	1	1	0
        5	2019-06-17 16:04:02	1	1	1	0
        2	2019-06-17 16:16:59	1	1	1	0
        8	2019-06-17 17:10:50	1	1	1	0
        4	2019-06-17 17:29:28	1	1	1	0
        7	2019-06-17 17:29:36	1	1	1	0
        9	2019-06-17 18:13:23	1	1	1	0
        6	2019-06-17 18:25:02	1	1	1	0
        3	2019-06-17 20:12:04	1	1	1	0
        5	2019-06-18 08:11:03	1	0	1	0
        7	2019-06-18 08:59:53	1	0	1	0
        2	2019-06-18 09:08:15	1	0	1	0
       11	2019-06-18 09:09:30	1	0	1	0
        6	2019-06-18 09:19:28	1	0	1	0
        4	2019-06-18 09:38:51	1	0	1	0
        8	2019-06-18 09:51:56	1	0	1	0
        3	2019-06-18 10:09:08	1	1	1	0
        9	2019-06-18 10:36:18	1	0	1	0
        5	2019-06-18 16:02:25	1	1	1	0
        9	2019-06-18 16:32:14	1	1	1	0
        4	2019-06-18 16:43:55	1	1	1	0
        2	2019-06-18 17:04:19	1	1	1	0
       11	2019-06-18 17:07:53	1	1	1	0
        3	2019-06-18 17:34:04	1	1	1	0
        7	2019-06-18 17:35:17	1	1	1	0
        6	2019-06-18 17:37:45	1	1	1	0
        8	2019-06-18 17:38:52	1	1	1	0
        5	2019-06-19 08:06:43	1	0	1	0
        3	2019-06-19 08:25:12	1	0	1	0
       11	2019-06-19 08:41:35	1	0	1	0
        6	2019-06-19 09:04:34	1	0	1	0
        4	2019-06-19 09:30:49	1	0	1	0
        7	2019-06-19 09:46:03	1	0	1	0
        8	2019-06-19 10:02:04	1	0	1	0
        9	2019-06-19 11:22:31	1	0	1	0
        5	2019-06-19 15:30:30	1	1	1	0
       11	2019-06-19 16:57:33	1	1	1	0
        6	2019-06-19 16:59:54	1	1	1	0
        3	2019-06-19 17:20:59	1	1	1	0
        4	2019-06-19 17:28:45	1	1	1	0
        4	2019-06-19 17:28:51	1	1	1	0
        7	2019-06-19 17:58:19	1	1	1	0
        8	2019-06-19 18:15:13	1	1	1	0
        9	2019-06-19 19:30:32	1	1	1	0
        5	2019-06-20 07:36:02	1	0	1	0
        6	2019-06-20 09:10:26	1	0	1	0
        2	2019-06-20 09:14:26	1	0	1	0
        3	2019-06-20 09:14:33	1	0	1	0
        4	2019-06-20 09:27:20	1	0	1	0
       11	2019-06-20 09:34:52	1	0	1	0
        7	2019-06-20 09:48:29	1	0	1	0
        8	2019-06-20 10:12:56	1	0	1	0
        9	2019-06-20 10:59:48	1	0	1	0
        5	2019-06-20 15:59:08	1	1	1	0
        4	2019-06-20 17:04:33	1	1	1	0
       11	2019-06-20 17:06:05	1	1	1	0
        3	2019-06-20 17:12:00	1	1	1	0
        6	2019-06-20 17:18:49	1	1	1	0
        2	2019-06-20 17:46:09	1	1	1	0
        7	2019-06-20 18:21:54	1	1	1	0
        8	2019-06-20 18:40:05	1	1	1	0
        9	2019-06-20 18:53:48	1	1	1	0
        5	2019-06-22 08:25:42	1	0	1	0
        3	2019-06-22 08:51:16	1	0	1	0
        2	2019-06-22 09:09:58	1	0	1	0
       11	2019-06-22 09:20:39	1	0	1	0
        4	2019-06-22 09:23:07	1	0	1	0
        7	2019-06-22 09:52:53	1	0	1	0
        9	2019-06-22 10:20:28	1	0	1	0
        5	2019-06-22 15:46:56	1	1	1	0
        2	2019-06-22 16:55:20	1	1	1	0
       11	2019-06-22 17:19:46	1	1	1	0
        3	2019-06-22 17:48:18	1	1	1	0
        4	2019-06-22 17:49:14	1	1	1	0
        9	2019-06-22 18:22:58	1	1	1	0
        7	2019-06-22 18:33:50	1	1	1	0
       11	2019-06-23 08:36:29	1	0	1	0
        4	2019-06-23 08:49:27	1	0	1	0
        2	2019-06-23 09:01:03	1	0	1	0
        6	2019-06-23 09:21:44	1	0	1	0
        3	2019-06-23 09:25:35	1	0	1	0
        7	2019-06-23 09:48:27	1	0	1	0
        8	2019-06-23 09:51:44	1	0	1	0
        9	2019-06-23 09:59:59	1	0	1	0
        4	2019-06-23 14:16:53	1	1	1	0
       11	2019-06-23 16:41:04	1	1	1	0
        2	2019-06-23 17:10:31	1	1	1	0
        6	2019-06-23 17:23:07	1	1	1	0
        3	2019-06-23 17:33:29	1	1	1	0
        8	2019-06-23 17:55:12	1	1	1	0
        7	2019-06-23 17:55:46	1	1	1	0
        9	2019-06-23 18:21:49	1	1	1	0
        5	2019-06-23 18:23:06	1	1	1	0
        2	2019-06-24 09:01:10	1	0	1	0
        6	2019-06-24 09:10:35	1	0	1	0
        5	2019-06-24 09:15:17	1	0	1	0
        3	2019-06-24 09:36:29	1	0	1	0
        4	2019-06-24 09:44:44	1	0	1	0
        7	2019-06-24 09:48:09	1	0	1	0
       11	2019-06-24 10:03:25	1	0	1	0
        8	2019-06-24 10:27:19	1	0	1	0
        9	2019-06-24 10:34:37	1	0	1	0
        5	2019-06-24 16:43:33	1	1	1	0
        2	2019-06-24 16:58:42	1	1	1	0
        6	2019-06-24 17:07:42	1	1	1	0
        3	2019-06-24 17:53:39	1	1	1	0
       11	2019-06-24 17:58:31	1	1	1	0
        7	2019-06-24 17:59:16	1	1	1	0
        4	2019-06-24 18:05:02	1	1	1	0
        8	2019-06-24 18:12:08	1	1	1	0
        9	2019-06-24 18:49:26	1	1	1	0
        2	2019-06-25 09:02:30	1	0	1	0
        4	2019-06-25 09:23:26	1	0	1	0
        3	2019-06-25 09:28:40	1	0	1	0
        6	2019-06-25 09:36:32	1	0	1	0
       11	2019-06-25 09:41:58	1	0	1	0
        7	2019-06-25 09:53:38	1	0	1	0
        9	2019-06-25 09:58:27	1	0	1	0
        8	2019-06-25 10:23:41	1	0	1	0
        5	2019-06-25 12:42:50	1	0	1	0
        1	2019-06-25 15:32:32	1	0	1	0
        2	2019-06-25 17:20:53	1	1	1	0
        4	2019-06-25 17:27:13	1	1	1	0
        6	2019-06-25 17:39:41	1	1	1	0
        7	2019-06-25 17:52:19	1	1	1	0
        8	2019-06-25 18:01:09	1	1	1	0
        3	2019-06-25 18:01:13	1	1	1	0
       11	2019-06-25 18:05:08	1	1	1	0
        5	2019-06-25 18:11:26	1	1	1	0
        3	2019-06-26 08:47:24	1	0	1	0
       11	2019-06-26 09:09:11	1	0	1	0
        2	2019-06-26 09:11:03	1	0	1	0
        6	2019-06-26 09:18:26	1	0	1	0
        4	2019-06-26 09:22:30	1	0	1	0
        7	2019-06-26 09:54:01	1	0	1	0
        9	2019-06-26 09:59:29	1	0	1	0
        8	2019-06-26 10:01:31	1	0	1	0
        5	2019-06-26 12:35:16	1	0	1	0
       12	2019-06-26 14:57:14	1	0	1	0
       12	2019-06-26 14:57:15	1	0	1	0
        2	2019-06-26 16:44:18	1	1	1	0
        4	2019-06-26 17:20:04	1	1	1	0
       11	2019-06-26 17:37:54	1	1	1	0
        6	2019-06-26 17:40:36	1	1	1	0
        9	2019-06-26 17:48:20	1	1	1	0
        7	2019-06-26 17:57:12	1	1	1	0
        3	2019-06-26 17:58:13	1	1	1	0
        8	2019-06-26 18:08:44	1	1	1	0
       12	2019-06-26 18:37:08	1	1	1	0
        5	2019-06-26 19:16:04	1	1	1	0
        3	2019-06-27 07:58:29	1	0	1	0
        6	2019-06-27 08:59:52	1	0	1	0
        2	2019-06-27 09:04:11	1	0	1	0
       11	2019-06-27 09:04:14	1	0	1	0
        4	2019-06-27 09:31:52	1	0	1	0
        7	2019-06-27 09:58:01	1	0	1	0
        9	2019-06-27 10:21:22	1	0	1	0
        8	2019-06-27 10:27:22	1	0	1	0
        4	2019-06-27 14:11:32	1	1	1	0
       12	2019-06-27 14:30:23	1	0	1	0
        3	2019-06-27 17:01:55	1	1	1	0
        8	2019-06-27 17:05:07	1	1	1	0
        2	2019-06-27 17:14:20	1	1	1	0
        6	2019-06-27 17:23:48	1	1	1	0
       11	2019-06-27 17:25:59	1	1	1	0
        9	2019-06-27 17:51:30	1	1	1	0
        7	2019-06-27 18:21:40	1	1	1	0
       12	2019-06-27 18:22:03	1	1	1	0
        6	2019-06-29 08:48:38	1	0	1	0
        5	2019-06-29 08:48:44	1	0	1	0
        4	2019-06-29 08:59:17	1	0	1	0
       11	2019-06-29 09:14:47	1	0	1	0
        3	2019-06-29 09:21:49	1	0	1	0
        2	2019-06-29 09:29:08	1	0	1	0
        7	2019-06-29 10:10:14	1	0	1	0
       12	2019-06-29 10:43:49	1	0	1	0
        9	2019-06-29 10:48:11	1	0	1	0
        8	2019-06-29 11:24:19	1	0	1	0
        6	2019-06-29 15:54:55	1	1	1	0
        3	2019-06-29 16:20:50	1	1	1	0
        5	2019-06-29 16:20:53	1	1	1	0
       11	2019-06-29 16:49:10	1	1	1	0
       11	2019-06-29 16:49:11	1	1	1	0
       12	2019-06-29 17:17:16	1	1	1	0
        4	2019-06-29 17:37:17	1	1	1	0
        8	2019-06-29 18:04:27	1	1	1	0
        7	2019-06-29 18:05:07	1	1	1	0
        9	2019-06-29 18:12:43	1	1	1	0
        2	2019-07-01 09:17:37	1	0	1	0
        9	2019-07-01 09:30:07	1	0	1	0
        6	2019-07-01 10:05:50	1	0	1	0
        7	2019-07-01 10:08:31	1	0	1	0
        3	2019-07-01 10:16:26	1	0	1	0
       11	2019-07-01 10:21:07	1	0	1	0
        1	2019-07-01 13:13:19	1	0	1	0
        1	2019-07-01 13:13:24	1	1	1	0
        5	2019-07-01 13:48:00	1	0	1	0
       12	2019-07-01 15:33:13	1	0	1	0
       13	2019-07-01 16:02:47	1	1	1	0
       14	2019-07-01 16:02:57	1	1	1	0
        2	2019-07-01 16:03:07	1	1	1	0
        3	2019-07-01 17:02:22	1	1	1	0
       11	2019-07-01 17:02:55	1	1	1	0
        9	2019-07-01 17:27:35	1	1	1	0
        6	2019-07-01 17:48:46	1	1	1	0
        7	2019-07-01 18:08:45	1	1	1	0
        5	2019-07-01 18:14:43	1	1	1	0
       12	2019-07-01 18:14:48	1	1	1	0
        6	2019-07-02 08:22:27	1	0	1	0
       11	2019-07-02 09:05:34	1	0	1	0
       13	2019-07-02 09:09:26	1	0	1	0
       14	2019-07-02 09:10:38	1	1	1	0
       14	2019-07-02 09:11:27	1	0	1	0
        2	2019-07-02 09:21:36	1	0	1	0
        7	2019-07-02 09:55:14	1	0	1	0
        3	2019-07-02 10:03:58	1	0	1	0
        4	2019-07-02 10:06:21	1	0	1	0
        5	2019-07-02 13:01:55	1	0	1	0
        4	2019-07-02 14:23:39	1	1	1	0
       12	2019-07-02 14:34:06	1	0	1	0
        6	2019-07-02 16:22:13	1	1	1	0
       13	2019-07-02 16:29:54	1	1	1	0
       14	2019-07-02 16:30:05	1	1	1	0
        5	2019-07-02 17:08:00	1	1	1	0
       11	2019-07-02 17:15:13	1	1	1	0
        2	2019-07-02 17:16:25	1	1	1	0
        3	2019-07-02 17:19:39	1	1	1	0
        7	2019-07-02 17:52:37	1	1	1	0
       12	2019-07-02 19:48:22	1	1	1	0
       12	2019-07-02 19:48:24	1	1	1	0
